,x0,carat,cut,color,clarity,x,y,z,depth,table,price
4038,1,1.2,5,3,5,6.8,6.77,4.23,62.2,56.0,6471
4039,1,1.01,3,4,4,6.41,6.46,3.99,62.0,58.0,3682
4040,1,0.26,5,6,8,4.12,4.15,2.57,62.2,56.0,599
4041,1,0.74,3,6,5,5.85,5.89,3.52,60.0,57.0,2839
4042,1,1.23,3,3,3,6.79,6.85,4.22,61.9,60.6,3835
4043,1,0.7,1,3,7,5.8,5.74,3.44,59.6,66.0,2395
4044,1,1.2,3,1,5,6.74,6.79,4.23,62.5,58.0,5082
4045,1,1.06,4,5,5,6.57,6.52,4.05,61.9,59.0,4155
4046,1,1.02,3,3,6,6.42,6.38,4.05,63.3,60.0,5255
4047,1,0.26,3,3,9,4.08,4.11,2.56,62.5,58.0,468
4048,1,1.32,5,2,6,7.07,7.02,4.28,60.8,57.0,7209
4049,1,0.52,5,6,10,5.17,5.21,3.17,61.1,57.0,3033
4050,1,0.4,5,6,4,4.75,4.78,2.92,61.3,56.0,629
4051,1,1.13,5,5,4,6.71,6.68,4.14,61.8,57.0,5232
4052,1,0.31,5,5,8,4.32,4.37,2.69,61.9,56.0,759
4053,1,0.32,5,6,8,4.43,4.45,2.7,60.8,56.0,837
4054,1,2.01,3,1,7,8.16,8.23,4.93,60.2,61.0,12845
4055,1,0.36,4,6,6,4.59,4.54,2.8,61.3,60.0,1013
4056,1,0.7,3,6,7,5.6,5.63,3.56,63.4,56.0,3107
4057,1,0.33,5,4,10,4.45,4.47,2.75,61.7,55.0,984
4058,1,2.28,4,1,7,8.58,8.53,5.16,60.3,58.0,16174
4059,1,0.31,5,4,5,4.38,4.36,2.72,62.2,55.0,593
4060,1,1.24,5,2,4,6.89,6.84,4.29,62.5,57.0,3312
4061,1,1.11,4,3,4,6.59,6.54,4.13,62.9,59.0,4662
4062,1,0.3,5,6,9,4.36,4.38,2.67,61.1,56.0,918
4063,1,1.0,4,3,8,6.46,6.41,3.88,60.3,59.0,6037
4064,1,0.71,3,3,4,5.7,5.72,3.55,62.2,55.1,2339
4065,1,0.3,4,7,6,4.28,4.23,2.66,62.5,59.0,911
4066,1,1.51,3,2,6,7.26,7.32,4.6,63.1,56.0,8223
4067,1,2.61,5,1,4,8.61,8.57,5.55,64.6,55.0,17209
4068,1,1.29,2,5,5,6.9,6.86,4.39,63.8,60.0,7828
4069,1,0.32,4,5,6,4.44,4.48,2.65,59.4,58.0,645
4070,1,1.04,3,5,5,6.67,6.56,3.95,59.7,59.0,5152
4071,1,0.71,1,4,7,5.62,5.53,3.65,65.5,55.0,2686
4072,1,0.41,3,5,6,4.76,4.74,3.0,63.2,57.0,1107
4073,1,0.52,5,7,6,5.17,5.19,3.21,62.0,56.0,1679
4074,1,0.34,3,6,7,4.47,4.52,2.8,62.3,53.0,784
4075,1,2.02,4,3,5,8.19,8.11,4.98,61.1,60.0,17489
4076,1,1.2,5,5,6,6.88,6.85,4.2,61.2,53.0,8588
4077,1,1.0,5,3,3,6.41,6.44,3.94,61.3,57.0,3080
4078,1,0.53,5,4,9,5.18,5.21,3.19,61.4,57.0,2001
4079,1,0.58,3,3,5,5.34,5.31,3.37,63.3,56.0,1332
4080,1,0.82,5,7,6,5.99,6.02,3.75,62.4,54.0,4327
4081,1,1.21,5,3,10,6.79,6.89,4.17,61.0,57.0,7789
4082,1,1.57,3,1,4,7.37,7.41,4.59,62.1,60.0,6702
4083,1,0.84,3,7,7,6.12,6.15,3.69,60.1,58.0,4869
4084,1,0.37,4,5,5,4.66,4.62,2.8,60.3,58.0,791
4085,1,0.55,5,5,5,5.26,5.3,3.25,61.7,56.4,1598
4086,1,0.76,3,2,5,6.03,6.08,3.48,57.5,62.0,2316
4087,1,0.71,2,1,6,5.61,5.58,3.57,63.8,58.0,1774
4088,1,2.11,4,2,4,8.23,8.13,5.1,62.3,56.0,13701
4089,1,0.53,5,4,9,5.19,5.23,3.19,61.2,55.0,2005
4090,1,0.9,2,3,4,5.97,6.03,3.86,64.3,58.0,3114
4091,1,0.52,4,2,9,5.26,5.23,3.15,60.1,58.0,1733
4092,1,1.23,5,4,6,6.83,6.88,4.28,62.4,57.0,8085
4093,1,0.51,4,5,6,5.09,5.12,3.17,62.1,58.0,1569
4094,1,1.01,2,5,5,6.31,6.4,4.02,63.3,58.0,4479
4095,1,1.14,3,6,4,6.63,6.69,4.17,62.6,56.0,4915
4096,1,1.0,5,6,5,6.34,6.41,3.97,62.3,55.0,5299
4097,1,0.73,5,5,9,5.8,5.81,3.56,61.4,56.0,5154
4098,1,0.53,5,4,4,5.2,5.25,3.22,61.6,55.0,1171
4099,1,0.33,5,6,6,4.46,4.49,2.77,61.9,55.0,873
4100,1,1.07,5,5,5,6.47,6.53,4.08,62.7,56.0,5982
4101,1,0.42,4,6,6,4.82,4.85,2.95,61.0,60.0,958
4102,1,1.5,3,2,6,7.31,7.4,4.45,60.5,60.0,9354
4103,1,0.41,3,5,5,4.71,4.78,2.99,63.0,56.0,705
4104,1,1.36,3,3,4,7.09,7.16,4.38,61.5,58.0,6279
4105,1,0.37,4,2,7,4.61,4.55,2.81,61.4,59.0,749
4106,1,0.3,5,5,7,4.3,4.34,2.68,62.0,55.0,658
4107,1,0.59,5,4,10,5.49,5.57,3.29,59.5,58.0,2551
4108,1,0.92,4,5,5,6.21,6.25,3.85,61.8,59.0,4037
4109,1,2.02,3,1,5,7.95,8.01,5.03,63.0,56.0,12267
4110,1,1.22,4,3,5,6.86,6.82,4.23,61.8,57.0,6776
4111,1,1.09,5,4,4,6.68,6.63,4.07,61.2,57.0,4670
4112,1,0.32,5,4,10,4.41,4.44,2.71,61.2,55.0,918
4113,1,1.11,5,3,5,6.69,6.73,4.07,61.6,56.0,5854
4114,1,0.31,4,3,10,4.44,4.38,2.67,60.5,58.0,1046
4115,1,1.31,4,1,7,7.06,6.99,4.38,62.3,56.0,6236
4116,1,0.5,5,3,8,5.14,5.21,3.12,60.3,58.0,1608
4117,1,0.38,4,5,9,4.66,4.63,2.86,61.6,58.0,1257
4118,1,0.31,5,5,10,4.39,4.43,2.69,61.0,56.0,914
4119,1,0.43,5,4,7,4.88,4.83,2.97,61.2,57.0,941
4120,1,0.4,2,6,5,4.67,4.71,2.98,63.5,55.0,687
4121,1,0.7,3,4,7,5.69,5.73,3.52,61.6,57.0,3127
4122,1,0.33,5,5,6,4.46,4.44,2.74,61.6,56.0,854
4123,1,0.41,5,5,10,4.79,4.82,2.96,61.6,56.0,1439
4124,1,0.23,5,7,8,3.92,3.97,2.45,62.1,57.0,530
4125,1,0.71,2,5,4,5.58,5.61,3.6,64.5,55.6,2282
4126,1,0.41,4,1,7,4.75,4.79,2.96,62.1,58.0,647
4127,1,0.41,4,5,7,4.8,4.77,2.93,61.2,57.0,1076
4128,1,0.33,4,5,6,4.47,4.45,2.68,60.1,58.0,854
4129,1,0.32,5,5,9,4.42,4.45,2.71,61.1,56.0,827
4130,1,1.0,1,3,5,6.03,5.95,4.05,67.6,59.0,4665
4131,1,0.59,4,6,5,5.33,5.39,3.31,61.8,60.0,1664
4132,1,0.41,5,7,4,4.75,4.78,2.97,62.3,57.0,683
4133,1,0.59,4,4,6,5.43,5.4,3.31,61.1,57.0,1789
4134,1,0.7,5,1,7,5.67,5.71,3.54,62.2,56.0,1782
4135,1,0.5,3,6,7,5.12,5.16,3.17,61.7,57.0,1675
4136,1,0.33,5,4,10,4.49,4.51,2.76,61.3,55.0,946
4137,1,1.54,4,6,5,7.37,7.3,4.6,62.7,58.0,10314
4138,1,0.71,5,5,7,5.71,5.77,3.53,61.5,57.0,3710
4139,1,1.07,4,5,4,6.58,6.53,4.09,62.4,57.0,4573
4140,1,0.3,2,7,6,4.26,4.3,2.7,63.1,58.0,568
4141,1,0.41,3,7,8,4.79,4.81,3.0,62.5,54.0,1160
4142,1,1.2,3,5,9,6.82,6.8,4.07,59.8,63.0,11913
4143,1,1.19,5,3,4,6.83,6.78,4.2,61.7,56.0,4798
4144,1,0.52,5,7,5,5.22,5.19,3.2,61.5,55.0,1720
4145,1,0.34,5,7,8,4.48,4.52,2.76,61.3,56.0,1174
4146,1,1.06,4,5,6,6.58,6.53,4.05,61.8,60.0,6673
4147,1,2.02,4,2,5,8.14,8.07,4.98,61.4,58.0,14240
4148,1,2.26,3,3,4,8.3,8.22,5.21,63.1,58.0,13797
4149,1,1.01,3,5,7,6.46,6.54,3.86,59.4,58.0,6439
4150,1,1.23,3,3,4,6.8,6.74,4.28,63.2,58.0,4711
4151,1,0.7,5,5,6,5.66,5.72,3.54,62.2,55.0,2676
4152,1,0.72,5,7,5,5.76,5.79,3.55,61.5,56.5,3062
4153,1,1.26,4,1,6,6.9,6.95,4.3,62.1,58.0,5015
4154,1,0.9,4,1,4,6.14,6.11,3.86,63.0,59.0,2717
4155,1,0.71,5,6,5,5.78,5.74,3.54,61.5,57.0,2329
4156,1,0.42,5,6,6,4.8,4.79,2.99,62.4,55.0,1024
4157,1,0.37,3,5,5,4.56,4.6,2.86,62.4,59.0,616
4158,1,1.24,5,3,5,6.92,6.88,4.31,62.5,56.0,6095
4159,1,0.26,3,6,9,4.12,4.15,2.54,61.4,58.0,597
4160,1,0.9,3,6,6,6.16,6.23,3.8,61.3,58.0,5887
4161,1,0.32,5,5,10,4.38,4.4,2.73,62.2,55.0,1010
4162,1,0.55,5,7,8,5.31,5.34,3.24,60.8,56.0,3468
4163,1,0.56,5,5,5,5.32,5.35,3.28,61.5,55.0,1365
4164,1,0.5,5,7,6,5.1,5.13,3.17,62.0,56.0,1628
4165,1,2.0,3,3,4,7.98,8.09,5.03,62.6,56.0,15446
4166,1,0.54,5,4,7,5.28,5.25,3.23,61.3,57.0,1847
4167,1,1.0,4,4,8,6.46,6.42,3.83,59.5,61.0,7589
4168,1,0.92,3,4,8,6.19,6.27,3.88,62.3,57.0,5183
4169,1,0.31,4,4,6,4.37,4.35,2.66,61.0,56.0,698
4170,1,0.35,5,3,7,4.53,4.56,2.81,61.8,57.0,646
4171,1,0.33,5,5,9,4.45,4.5,2.71,60.6,59.0,828
4172,1,0.5,4,4,8,5.18,5.15,3.08,59.6,60.0,1935
4173,1,0.7,3,5,6,5.68,5.72,3.54,62.1,58.0,2400
4174,1,1.01,3,5,10,6.29,6.41,4.03,63.5,59.0,9972
4175,1,0.55,5,3,10,5.25,5.28,3.28,62.3,54.0,1905
4176,1,0.51,3,6,5,5.06,5.07,3.18,62.8,61.0,1343
4177,1,0.5,5,5,7,5.07,5.11,3.18,62.5,52.4,1679
4178,1,0.71,1,3,5,5.69,5.65,3.69,65.1,55.0,2049
4179,1,0.32,3,7,9,4.42,4.46,2.75,61.9,54.0,983
4180,1,0.38,4,2,7,4.66,4.72,2.81,59.9,60.0,700
4181,1,2.05,2,4,4,8.03,7.99,5.1,63.7,61.0,16295
4182,1,1.01,4,5,6,6.39,6.4,4.01,62.7,58.0,5988
4183,1,1.0,4,4,5,6.48,6.45,3.93,60.8,58.0,4816
4184,1,0.71,3,5,6,5.84,5.88,3.49,59.6,56.0,2994
4185,1,0.39,5,5,7,4.63,4.7,2.9,62.2,56.0,958
4186,1,1.16,4,3,5,6.73,6.74,4.17,61.9,59.0,5091
4187,1,0.36,4,4,7,4.67,4.64,2.78,59.7,56.0,932
4188,1,0.3,2,4,9,4.27,4.23,2.72,64.0,57.0,878
4189,1,1.02,5,4,6,6.51,6.55,3.95,60.5,57.0,6356
4190,1,2.03,2,3,4,8.16,8.21,4.88,59.6,61.0,14720
4191,1,0.51,4,4,6,5.17,5.11,3.15,61.3,59.0,1443
4192,1,0.25,3,6,9,3.99,4.02,2.52,62.9,59.0,576
4193,1,1.12,3,5,5,6.7,6.68,4.11,61.4,63.0,5374
4194,1,0.34,4,3,6,4.44,4.41,2.76,62.4,60.0,689
4195,1,0.71,5,3,10,5.74,5.78,3.52,61.1,56.0,3290
4196,1,0.3,2,5,10,4.35,4.39,2.57,58.8,61.0,796
4197,1,0.51,4,4,8,5.15,5.12,3.16,61.5,56.0,1974
4198,1,1.11,3,2,4,6.59,6.54,4.14,63.1,57.0,4075
4199,1,1.63,5,5,3,7.5,7.57,4.68,62.0,55.1,7100
4200,1,0.97,1,5,5,6.59,6.54,3.7,56.4,66.0,4063
4201,1,2.02,4,3,4,8.14,8.08,5.01,61.7,61.0,12680
4202,1,1.13,5,2,6,6.73,6.63,4.16,62.3,56.0,5031
4203,1,0.76,5,5,5,5.87,5.9,3.63,61.7,55.0,2682
4204,1,0.9,2,6,6,6.13,6.15,3.91,63.7,54.0,4770
4205,1,0.31,5,6,10,4.33,4.35,2.7,62.2,54.0,987
4206,1,0.35,5,5,5,4.52,4.55,2.83,62.4,55.0,583
4207,1,0.38,5,7,7,4.67,4.64,2.91,62.5,56.0,1140
4208,1,0.61,5,5,5,5.46,5.42,3.34,61.4,56.0,1681
4209,1,0.91,2,6,6,6.13,6.19,3.89,63.1,58.0,4345
4210,1,0.76,4,6,4,6.01,5.96,3.55,59.3,62.0,2329
4211,1,2.29,4,2,5,8.52,8.45,5.24,61.8,59.0,18797
4212,1,0.52,4,2,5,5.12,5.06,3.18,62.5,59.0,1073
4213,1,0.51,5,5,8,5.12,5.11,3.18,62.2,55.0,1998
4214,1,0.32,5,5,6,4.38,4.4,2.74,62.4,54.0,645
4215,1,0.57,5,2,6,5.3,5.33,3.29,61.9,57.0,1410
4216,1,0.9,5,6,5,6.16,6.23,3.82,61.7,56.0,4147
4217,1,1.06,4,2,4,6.7,6.65,3.9,58.4,62.0,3579
4218,1,1.01,2,5,6,6.32,6.39,4.06,63.9,58.0,6330
4219,1,1.15,5,5,4,6.75,6.79,4.1,60.6,58.0,5635
4220,1,1.52,4,1,7,7.37,7.34,4.6,62.5,58.0,9014
4221,1,0.52,5,6,6,5.16,5.22,3.23,62.2,55.0,1571
4222,1,1.01,4,3,6,6.51,6.49,3.94,60.6,60.0,5260
4223,1,1.7,3,3,6,7.57,7.61,4.7,61.9,60.0,12874
4224,1,0.38,5,6,7,4.62,4.65,2.88,62.1,56.0,1000
4225,1,0.31,5,7,7,4.36,4.4,2.71,61.9,53.0,774
4226,1,0.9,2,4,6,5.97,6.02,3.86,64.4,62.0,4135
4227,1,0.33,5,6,7,4.46,4.49,2.75,61.5,54.0,806
4228,1,1.05,5,7,6,6.54,6.61,4.01,61.0,56.0,8451
4229,1,0.33,4,4,6,4.45,4.42,2.75,62.0,58.0,743
4230,1,0.43,2,3,9,4.91,4.93,2.95,60.0,61.0,1000
4231,1,0.71,4,5,5,5.74,5.68,3.58,62.7,58.0,2381
4232,1,1.26,5,3,5,6.88,6.93,4.27,61.9,57.0,8110
4233,1,1.72,2,5,5,7.57,7.62,4.8,63.2,61.0,13499
4234,1,0.91,1,7,5,6.08,6.04,3.9,64.4,60.0,3855
4235,1,0.8,5,7,4,5.98,5.96,3.7,61.9,54.0,3682
4236,1,1.01,4,4,6,6.41,6.36,3.96,62.0,59.0,6108
4237,1,1.06,4,4,6,6.52,6.49,4.05,62.3,59.0,5813
4238,1,0.25,3,5,8,4.09,4.12,2.48,60.4,59.0,575
4239,1,1.11,4,6,4,6.66,6.61,4.09,61.6,61.0,4177
4240,1,0.71,5,2,8,5.72,5.76,3.56,62.0,54.0,2387
4241,1,0.3,5,3,7,4.27,4.3,2.66,62.1,57.0,507
4242,1,0.9,4,4,6,6.3,6.23,3.76,60.0,59.0,4424
4243,1,0.32,5,4,8,4.39,4.42,2.73,62.0,54.0,708
4244,1,0.32,5,5,5,4.44,4.47,2.73,61.3,55.0,491
4245,1,1.28,4,2,6,7.05,6.95,4.32,61.7,60.0,6762
4246,1,1.69,4,5,6,7.87,7.78,4.59,58.7,59.0,16583
4247,1,0.52,5,5,7,5.19,5.22,3.19,61.3,56.0,2123
4248,1,2.02,4,2,5,8.05,8.01,5.02,62.5,59.0,16191
4249,1,0.34,5,3,6,4.54,4.58,2.76,60.5,56.0,537
4250,1,1.34,5,4,4,7.11,7.13,4.35,61.1,56.0,7058
4251,1,0.3,3,7,4,4.26,4.29,2.69,62.9,58.0,447
4252,1,0.31,5,7,6,4.37,4.41,2.7,61.5,56.0,734
4253,1,0.41,4,3,5,4.81,4.85,2.92,60.5,58.0,683
4254,1,2.05,4,4,4,8.18,8.1,5.04,62.1,56.0,12857
4255,1,1.21,3,4,5,6.71,6.73,4.18,62.2,60.0,6190
4256,1,0.32,5,3,9,4.41,4.38,2.72,61.9,56.0,936
4257,1,1.52,1,2,5,7.24,7.21,4.68,64.6,58.0,7746
4258,1,1.32,4,2,5,6.99,7.04,4.36,62.2,58.0,6171
4259,1,1.14,5,4,5,6.71,6.75,4.15,61.7,56.0,6741
4260,1,0.32,4,5,6,4.41,4.38,2.68,61.0,61.0,828
4261,1,0.32,5,3,9,4.38,4.41,2.72,61.9,56.0,730
4262,1,0.5,3,7,4,5.09,5.14,3.16,61.9,56.0,1167
4263,1,0.8,3,4,5,6.01,5.85,3.68,62.1,56.0,3071
4264,1,1.02,3,7,4,6.47,6.53,3.96,60.9,61.0,4904
4265,1,1.52,2,7,4,7.25,7.31,4.6,63.2,58.0,8868
4266,1,0.5,5,5,5,5.08,5.12,3.16,62.0,55.0,1304
4267,1,1.05,4,6,5,6.57,6.5,4.04,61.8,56.0,5821
4268,1,0.7,2,5,7,5.58,5.61,3.57,63.8,58.0,2970
4269,1,1.01,4,5,4,6.41,6.45,4.0,62.2,59.0,4416
4270,1,2.1,5,2,5,8.21,8.13,5.04,61.7,55.0,13182
4271,1,1.27,4,1,4,7.04,7.0,4.24,60.4,58.0,4660
4272,1,0.54,5,4,10,5.16,5.2,3.24,62.5,57.0,2271
4273,1,0.27,3,5,9,4.16,4.16,2.59,62.0,55.0,591
4274,1,0.56,5,4,9,5.29,5.31,3.27,61.7,57.0,1993
4275,1,2.03,5,1,6,8.15,8.08,5.04,62.1,57.0,13880
4276,1,1.0,2,7,8,6.42,6.46,3.88,60.2,62.0,8374
4277,1,0.31,4,7,5,4.36,4.35,2.66,61.1,57.0,732
4278,1,1.06,5,2,6,6.56,6.51,4.07,62.3,56.0,4530
4279,1,1.01,3,7,4,6.55,6.59,3.87,58.9,56.0,4260
4280,1,0.32,3,3,4,4.35,4.42,2.71,61.8,55.0,403
4281,1,0.51,3,5,7,5.07,5.13,3.13,61.4,60.0,1604
4282,1,0.3,5,3,7,4.33,4.37,2.67,61.4,54.0,526
4283,1,0.31,3,6,5,4.36,4.33,2.74,63.1,55.0,698
4284,1,1.06,4,2,7,6.57,6.5,4.08,62.4,55.0,4920
4285,1,1.25,3,3,4,6.85,6.95,4.25,61.6,54.0,5637
4286,1,0.9,3,5,5,6.06,6.13,3.81,62.5,59.0,3954
4287,1,1.03,3,4,4,6.37,6.33,4.03,63.5,56.0,4413
4288,1,0.51,3,6,7,5.16,5.2,3.13,60.4,59.0,1697
4289,1,1.03,2,4,5,6.38,6.43,4.05,63.2,58.0,4679
4290,1,1.09,5,6,7,6.71,6.66,4.1,61.3,56.0,8809
4291,1,0.9,3,3,5,6.16,6.11,3.89,63.4,58.0,3387
4292,1,0.71,5,6,6,5.72,5.75,3.56,62.1,55.0,3304
4293,1,0.61,4,2,6,5.59,5.53,3.27,58.8,58.0,1308
4294,1,0.6,5,6,5,5.44,5.47,3.35,61.4,58.0,1749
4295,1,1.52,4,6,5,7.44,7.37,4.46,60.2,58.0,10180
4296,1,0.6,5,6,6,5.45,5.44,3.33,61.2,56.0,2189
4297,1,0.4,5,3,8,4.7,4.75,2.94,62.2,56.0,877
4298,1,0.38,5,6,10,4.65,4.66,2.88,61.9,56.0,1433
4299,1,0.6,3,7,6,5.34,5.36,3.41,63.7,56.0,2010
4300,1,0.33,5,4,9,4.45,4.5,2.77,61.9,55.0,858
4301,1,0.55,3,4,9,5.26,5.28,3.24,61.5,55.1,2451
4302,1,1.24,5,3,4,6.87,6.9,4.27,62.0,56.0,5797
4303,1,0.41,5,3,8,4.74,4.78,2.95,62.0,56.0,899
4304,1,0.73,5,3,4,5.79,5.81,3.57,61.6,57.0,2260
4305,1,1.52,4,2,3,7.43,7.35,4.52,61.2,58.0,3541
4306,1,0.3,3,2,9,4.24,4.27,2.66,62.5,60.0,552
4307,1,0.3,3,4,8,4.24,4.28,2.68,62.9,55.0,684
4308,1,0.53,5,7,6,5.23,5.2,3.2,61.4,56.0,1956
4309,1,0.53,5,3,6,5.21,5.24,3.24,61.9,55.2,1435
4310,1,1.24,4,5,7,6.97,6.86,4.25,61.5,57.0,9333
4311,1,0.24,2,6,9,3.95,3.98,2.53,63.8,56.0,499
4312,1,0.42,3,4,5,4.79,4.81,3.02,62.9,54.0,737
4313,1,0.3,3,6,7,4.26,4.29,2.71,63.4,55.0,660
4314,1,0.33,5,6,9,4.48,4.46,2.76,61.7,56.0,1052
4315,1,0.4,4,3,7,4.74,4.69,2.94,62.4,60.0,1035
4316,1,0.58,5,6,6,5.37,5.33,3.31,61.9,57.0,1984
4317,1,0.9,2,3,7,6.01,6.05,3.86,64.0,59.0,3734
4318,1,0.46,5,4,9,4.93,4.98,3.08,62.2,57.0,1393
4319,1,0.35,5,7,9,4.56,4.57,2.83,62.0,54.0,1266
4320,1,0.55,5,5,7,5.26,5.3,3.25,61.5,56.0,1896
4321,1,1.0,2,6,7,6.28,6.42,3.85,60.6,63.0,6822
4322,1,0.9,5,3,6,6.19,6.22,3.78,60.9,54.0,4871
4323,1,2.12,4,6,4,8.22,8.18,5.12,62.4,58.0,13884
4324,1,0.52,5,6,6,5.18,5.2,3.17,61.1,57.0,1689
4325,1,0.52,3,5,6,5.21,5.24,3.19,61.1,56.0,1591
4326,1,1.22,5,3,6,6.81,6.75,4.26,62.8,56.0,7584
4327,1,0.23,5,5,8,3.94,3.96,2.47,62.5,55.0,511
4328,1,0.42,4,6,6,4.85,4.81,2.94,60.9,59.0,1024
4329,1,0.6,4,6,5,5.44,5.39,3.41,63.0,60.0,1577
4330,1,0.4,1,4,5,4.68,4.65,3.02,64.7,55.0,840
4331,1,0.54,5,6,5,5.28,5.3,3.19,60.3,57.0,1777
4332,1,0.73,5,4,9,5.77,5.8,3.57,61.7,57.0,4182
4333,1,0.31,4,4,7,4.34,4.32,2.7,62.4,59.0,802
4334,1,0.34,5,7,6,4.48,4.45,2.77,62.0,55.0,1033
4335,1,2.02,5,4,4,7.96,8.02,5.07,63.5,54.0,15814
4336,1,0.87,3,3,5,6.05,6.11,3.78,62.2,57.0,3180
4337,1,1.36,4,3,6,7.15,7.09,4.41,61.9,58.0,8877
4338,1,0.52,5,6,6,5.17,5.21,3.18,61.3,56.0,1621
4339,1,1.51,4,5,5,7.32,7.3,4.45,60.9,61.0,11666
4340,1,0.53,5,4,8,5.21,5.19,3.25,62.5,54.0,1914
4341,1,0.59,4,2,9,5.34,5.3,3.34,62.8,58.0,1837
4342,1,0.32,5,1,10,4.4,4.44,2.75,62.2,55.0,533
4343,1,1.52,3,3,8,7.25,7.3,4.58,63.0,60.0,11904
4344,1,0.7,1,3,5,5.59,5.54,3.6,64.7,58.0,2051
4345,1,2.02,3,3,6,8.08,8.21,5.01,61.5,59.0,17887
4346,1,0.52,5,7,5,5.17,5.12,3.21,62.4,56.0,1720
4347,1,1.51,2,4,7,7.3,7.34,4.62,63.1,55.0,12489
4348,1,0.38,5,6,8,4.62,4.66,2.88,62.2,53.8,1073
4349,1,2.22,1,3,3,7.77,7.74,5.44,70.1,55.0,6564
4350,1,0.74,5,2,8,5.82,5.85,3.57,61.3,57.0,3130
4351,1,0.91,3,5,5,6.15,6.1,3.89,63.5,58.0,3195
4352,1,1.05,5,5,8,6.54,6.56,4.07,62.1,55.0,10874
4353,1,0.98,1,4,3,6.54,6.43,3.8,58.7,57.0,1932
4354,1,0.91,3,4,5,6.09,6.12,3.88,63.6,57.0,3961
4355,1,0.47,5,6,8,4.97,5.0,3.09,62.0,55.0,1883
4356,1,0.34,5,7,7,4.5,4.53,2.77,61.4,56.0,749
4357,1,0.35,3,3,7,4.49,4.52,2.82,62.6,58.0,614
4358,1,1.04,5,3,5,6.61,6.59,3.94,59.7,60.0,4812
4359,1,0.52,4,7,5,5.21,5.19,3.2,61.5,55.0,1651
4360,1,1.51,5,4,6,7.45,7.43,4.52,60.8,54.0,12100
4361,1,1.01,5,5,7,6.46,6.5,3.96,61.1,59.0,7870
4362,1,1.22,4,6,4,6.89,6.83,4.26,62.1,56.0,4974
4363,1,1.01,3,6,5,6.39,6.42,3.94,61.5,60.0,5372
4364,1,1.03,4,4,7,6.55,6.5,3.96,60.7,58.0,6749
4365,1,1.02,2,7,5,6.66,6.62,3.8,57.2,54.0,5198
4366,1,1.08,4,4,7,6.56,6.5,4.11,63.0,59.0,7523
4367,1,0.4,3,4,5,4.69,4.72,2.96,62.9,57.0,699
4368,1,0.4,4,5,5,4.74,4.7,2.94,62.3,60.0,945
4369,1,0.73,4,2,7,5.83,5.87,3.53,60.3,58.0,2371
4370,1,1.09,4,7,5,6.61,6.57,4.06,61.6,58.0,5799
4371,1,0.73,4,6,6,5.76,5.73,3.56,62.0,60.0,2902
4372,1,0.31,3,7,5,4.31,4.29,2.73,63.5,56.0,732
4373,1,0.31,3,7,5,4.31,4.29,2.73,63.5,56.0,732
4374,1,1.2,4,2,6,6.74,6.73,4.19,62.2,61.0,5006
4375,1,0.59,4,2,5,5.36,5.34,3.36,62.8,59.0,1217
4376,1,0.27,3,6,8,4.24,4.27,2.51,59.0,59.0,622
4377,1,1.39,3,2,7,7.17,7.1,4.44,62.2,57.0,7893
4378,1,0.3,3,2,9,4.32,4.34,2.62,60.5,60.0,552
4379,1,0.51,4,2,6,5.12,5.08,3.21,62.9,55.0,1179
4380,1,0.38,3,6,5,4.6,4.63,2.9,62.8,58.0,701
4381,1,0.91,1,6,5,6.09,6.04,3.94,65.0,62.0,4256
4382,1,0.65,4,4,5,5.54,5.51,3.42,61.9,58.0,1612
4383,1,0.38,5,3,8,4.64,4.67,2.89,62.1,56.0,1031
4384,1,0.97,5,4,4,6.31,6.28,3.95,62.7,57.0,4101
4385,1,0.35,4,7,6,4.54,4.56,2.82,62.0,58.0,829
4386,1,1.0,1,6,6,6.21,6.16,4.02,65.0,58.0,5376
4387,1,1.02,4,1,5,6.44,6.39,4.04,63.0,58.0,3856
4388,1,1.12,5,2,5,6.66,6.6,4.09,61.7,58.0,4811
4389,1,1.18,4,4,6,6.72,6.69,4.18,62.3,62.0,7137
4390,1,1.07,5,4,4,6.56,6.58,4.1,62.4,57.0,4419
4391,1,0.24,3,7,8,3.96,3.98,2.44,61.5,58.0,478
4392,1,1.16,5,7,4,6.7,6.8,4.23,62.5,56.0,5615
4393,1,0.3,3,4,7,4.35,4.37,2.65,60.8,56.0,585
4394,1,1.07,4,6,4,6.64,6.58,4.05,61.3,59.0,5033
4395,1,1.55,5,4,5,7.4,7.44,4.58,61.7,57.0,12951
4396,1,1.01,3,5,6,6.39,6.46,3.92,61.0,59.0,5560
4397,1,0.7,3,6,6,5.63,5.67,3.49,61.8,59.0,2952
4398,1,1.01,4,6,6,6.36,6.41,3.97,62.2,58.0,6843
4399,1,0.7,2,5,4,5.58,5.52,3.56,64.1,55.0,1851
4400,1,0.44,5,6,6,4.89,4.86,3.02,61.9,55.0,1073
4401,1,0.45,2,5,7,5.05,5.09,2.91,57.6,62.5,1144
4402,1,1.14,4,5,5,6.75,6.7,4.11,61.1,59.0,6033
4403,1,0.27,5,5,6,4.14,4.16,2.57,61.9,54.0,583
4404,1,0.7,5,1,6,5.71,5.65,3.5,61.6,56.0,1940
4405,1,1.1,5,4,6,6.68,6.79,4.1,60.9,56.0,6939
4406,1,0.9,3,2,4,6.25,6.31,3.79,60.4,58.0,3099
4407,1,0.35,5,6,9,4.53,4.55,2.81,61.9,56.0,905
